pump_id,timestamp,vibration_rms_g,vibration_peak_freq_hz,temperature_c,acoustic_level_db,current_draw_a,vibration_rms_roll_mean_6h,vibration_rms_roll_std_6h,ph,turbidity_ntu,conductivity_us_cm,flow_lmin,water_aggression_index,RUL_days,right_censored,failure_mode_label,anomaly_label,data_split
PUMP_01,2026-05-25 22:00:00,0.1644,51.74,34.13,55.69,4.108,0.1459,0.0188,7.191,4.21,386.9,108.7,13.79,4.08,True,Normal,0,test
PUMP_01,2026-05-25 23:00:00,0.1627,46.45,33.86,55.88,3.89,0.1518,0.0173,7.184,4.1,386.1,98.5,13.57,4.04,True,Normal,0,test
PUMP_01,2026-05-26 00:00:00,0.1186,50.62,33.73,57.68,3.968,0.1461,0.0219,7.21,3.79,385.8,96.1,13.76,4.0,True,Normal,0,test
PUMP_01,2026-05-26 01:00:00,0.1398,50.91,35.3,58.59,4.09,0.1425,0.0207,7.237,4.3,382.3,95.4,14.41,3.96,True,Normal,0,test
PUMP_01,2026-05-26 02:00:00,0.1358,49.6,33.74,58.65,3.983,0.1454,0.0175,7.235,4.16,378.3,96.1,14.1,3.92,True,Normal,0,test
PUMP_01,2026-05-26 03:00:00,0.1649,49.03,33.82,59.9,3.977,0.1477,0.0192,7.228,4.09,383.8,87.8,14.16,3.88,True,Normal,0,test
PUMP_01,2026-05-26 04:00:00,0.1649,49.11,33.6,58.1,3.979,0.1478,0.0193,7.188,3.98,384.1,101.6,13.47,3.83,True,Normal,0,test
PUMP_01,2026-05-26 05:00:00,0.1192,49.51,34.02,57.55,4.009,0.1405,0.0207,7.172,4.17,379.0,102.0,13.13,3.79,True,Normal,0,test
PUMP_01,2026-05-26 06:00:00,0.1555,49.55,33.94,56.43,4.087,0.1467,0.0182,7.148,4.09,378.2,120.0,12.66,3.75,True,Normal,0,test
PUMP_01,2026-05-26 07:00:00,0.1717,49.26,33.33,57.54,4.074,0.152,0.0204,7.17,4.02,385.7,126.3,13.28,3.71,True,Normal,0,test
PUMP_01,2026-05-26 08:00:00,0.1609,49.48,33.75,58.85,4.001,0.1562,0.0189,7.201,3.74,388.3,129.9,13.68,3.67,True,Normal,0,test
PUMP_01,2026-05-26 09:00:00,0.1593,51.79,34.37,58.9,4.087,0.1552,0.0185,7.161,4.68,376.3,131.5,13.19,3.62,True,Normal,0,test
PUMP_01,2026-05-26 10:00:00,0.1495,48.18,34.62,58.32,4.027,0.1527,0.018,7.205,3.58,378.7,133.6,13.23,3.58,True,Normal,0,test
PUMP_01,2026-05-26 11:00:00,0.1367,47.38,34.01,58.66,4.069,0.1556,0.0118,7.152,4.17,381.8,139.0,12.92,3.54,True,Normal,0,test
PUMP_01,2026-05-26 12:00:00,0.1497,51.81,34.04,59.53,3.918,0.1546,0.012,7.117,3.87,382.4,151.9,12.18,3.5,True,Normal,0,test
PUMP_01,2026-05-26 13:00:00,0.1482,49.71,33.78,58.09,4.139,0.1507,0.0087,7.241,4.7,377.4,142.2,14.54,3.46,True,Normal,0,test
PUMP_01,2026-05-26 14:00:00,0.1542,49.42,33.7,59.64,4.018,0.1496,0.0075,7.176,3.64,389.4,134.7,13.26,3.42,True,Normal,0,test
PUMP_01,2026-05-26 15:00:00,0.1534,49.83,33.45,57.13,3.78,0.1486,0.0063,7.158,3.71,382.1,145.8,12.71,3.38,True,Normal,0,test
PUMP_01,2026-05-26 16:00:00,0.1426,50.31,33.07,57.91,4.133,0.1475,0.0067,7.145,3.61,382.7,143.7,12.46,3.33,True,Normal,0,test
PUMP_01,2026-05-26 17:00:00,0.1568,49.21,33.58,57.42,4.0,0.1508,0.0051,7.221,4.13,388.8,139.1,14.3,3.29,True,Normal,0,test
PUMP_01,2026-05-26 18:00:00,0.1344,50.76,34.54,58.95,3.968,0.1483,0.0085,7.269,3.45,377.8,130.6,14.12,3.25,True,Normal,0,test
PUMP_01,2026-05-26 19:00:00,0.1187,48.56,33.75,56.78,3.952,0.1434,0.0148,7.18,3.81,379.6,124.8,13.03,3.21,True,Normal,0,test
PUMP_01,2026-05-26 20:00:00,0.1485,49.55,33.79,57.61,4.035,0.1424,0.0141,7.189,3.14,373.7,113.7,12.46,3.17,True,Normal,0,test
PUMP_01,2026-05-26 21:00:00,0.1448,46.68,33.78,55.77,3.929,0.141,0.0131,7.254,4.1,379.1,99.2,14.39,3.12,True,Normal,0,test
PUMP_01,2026-05-26 22:00:00,0.1525,51.76,34.75,58.71,3.954,0.1426,0.014,7.109,3.8,372.6,102.4,11.6,3.08,True,Normal,0,test
PUMP_01,2026-05-26 23:00:00,0.1284,49.74,33.44,59.5,3.956,0.1379,0.013,7.298,3.4,383.7,100.8,14.81,3.04,True,Normal,0,test
PUMP_01,2026-05-27 00:00:00,0.1769,51.01,34.17,59.09,3.977,0.145,0.0203,7.322,4.43,382.1,95.3,15.85,3.0,True,Normal,0,test
PUMP_01,2026-05-27 01:00:00,0.1632,50.71,33.96,58.98,3.959,0.1524,0.0165,7.065,3.48,378.6,94.3,10.91,2.96,True,Normal,0,test
PUMP_01,2026-05-27 02:00:00,0.1507,50.82,34.04,59.01,4.068,0.1528,0.0164,7.195,4.32,379.5,92.0,13.62,2.92,True,Normal,0,test
PUMP_01,2026-05-27 03:00:00,0.143,49.99,34.15,58.84,4.022,0.1524,0.0166,7.164,3.72,383.8,94.3,12.89,2.88,True,Normal,0,test
PUMP_01,2026-05-27 04:00:00,0.1748,50.58,34.03,58.74,4.031,0.1562,0.019,7.187,4.64,374.3,109.7,13.5,2.83,True,Normal,0,test
PUMP_01,2026-05-27 05:00:00,0.1431,48.56,34.48,58.81,4.049,0.1586,0.0153,7.179,4.3,381.0,115.0,13.42,2.79,True,Normal,0,test
PUMP_01,2026-05-27 06:00:00,0.1939,48.24,33.98,57.21,3.993,0.1614,0.0201,7.241,3.6,383.5,113.5,14.01,2.75,True,Normal,0,test
PUMP_01,2026-05-27 07:00:00,0.1505,49.85,35.05,57.76,3.918,0.1593,0.0206,7.194,3.63,371.1,121.1,12.78,2.71,True,Normal,0,test
PUMP_01,2026-05-27 08:00:00,0.1845,48.98,34.03,58.08,4.144,0.165,0.0223,7.154,4.24,383.4,122.5,13.08,2.67,True,Normal,0,test
PUMP_01,2026-05-27 09:00:00,0.1543,52.14,32.98,57.6,4.074,0.1669,0.0205,7.191,3.9,371.6,135.1,12.94,2.62,True,Normal,0,test
PUMP_01,2026-05-27 10:00:00,0.1787,50.56,34.38,56.12,4.129,0.1675,0.0208,7.226,3.93,379.4,144.7,13.84,2.58,True,Normal,0,test
PUMP_01,2026-05-27 11:00:00,0.1416,48.93,34.24,56.52,4.083,0.1672,0.0212,7.141,4.51,374.2,135.5,12.67,2.54,True,Normal,0,test
PUMP_01,2026-05-27 12:00:00,0.1503,49.59,34.02,58.28,3.963,0.16,0.0174,7.118,3.7,387.2,146.0,12.27,2.5,True,Normal,0,test
PUMP_01,2026-05-27 13:00:00,0.1595,50.2,33.84,59.09,3.812,0.1615,0.0167,7.3,4.04,374.2,147.2,14.88,2.46,True,Normal,0,test
PUMP_01,2026-05-27 14:00:00,0.1549,49.9,32.73,58.01,3.902,0.1566,0.0124,7.168,4.38,371.7,146.3,12.91,2.42,True,Normal,0,test
PUMP_01,2026-05-27 15:00:00,0.1594,50.41,32.83,61.32,4.051,0.1574,0.0124,7.193,4.32,380.7,148.2,13.64,2.38,True,Normal,0,test
PUMP_01,2026-05-27 16:00:00,0.134,50.1,34.99,56.9,3.992,0.15,0.0103,7.18,3.94,377.9,145.8,13.05,2.33,True,Normal,0,test
PUMP_01,2026-05-27 17:00:00,0.1416,47.91,33.65,58.53,3.966,0.15,0.0103,7.227,3.88,372.5,131.6,13.54,2.29,True,Normal,0,test
PUMP_01,2026-05-27 18:00:00,0.1587,46.77,34.58,59.55,3.8,0.1514,0.0109,7.289,3.3,382.6,129.2,14.54,2.25,True,Normal,0,test
PUMP_01,2026-05-27 19:00:00,0.1298,49.44,33.04,59.28,3.999,0.1464,0.013,7.229,3.58,370.0,120.3,13.25,2.21,True,Normal,0,test
PUMP_01,2026-05-27 20:00:00,0.1499,50.84,33.37,58.79,3.913,0.1456,0.0125,7.124,4.13,374.8,111.0,12.16,2.17,True,Normal,0,test
PUMP_01,2026-05-27 21:00:00,0.1396,49.46,34.41,59.28,3.942,0.1423,0.0106,7.131,3.94,377.1,108.6,12.23,2.12,True,Normal,0,test
PUMP_01,2026-05-27 22:00:00,0.1481,51.85,33.94,58.07,4.068,0.1446,0.0099,7.18,4.03,384.0,105.0,13.37,2.08,True,Normal,0,test
PUMP_01,2026-05-27 23:00:00,0.1487,49.93,34.32,60.0,3.918,0.1458,0.0099,7.187,4.42,386.5,99.2,13.85,2.04,True,Normal,0,test
PUMP_01,2026-05-28 00:00:00,0.1382,52.04,33.99,59.54,3.925,0.1424,0.0079,7.114,3.53,385.5,92.3,12.02,2.0,True,Normal,0,test
PUMP_01,2026-05-28 01:00:00,0.1487,51.73,33.88,56.98,4.015,0.1455,0.0052,7.241,3.91,379.2,93.1,14.06,1.96,True,Normal,0,test
PUMP_01,2026-05-28 02:00:00,0.1572,51.58,33.59,58.39,4.07,0.1468,0.007,7.146,4.08,367.9,94.0,12.18,1.92,True,Normal,0,test
PUMP_01,2026-05-28 03:00:00,0.1555,48.19,33.28,56.14,3.968,0.1494,0.0067,7.275,3.72,382.0,95.0,14.58,1.88,True,Normal,0,test
PUMP_01,2026-05-28 04:00:00,0.1823,50.03,34.84,59.83,4.117,0.1551,0.0149,7.291,4.57,387.4,103.6,15.66,1.83,True,Normal,0,test
PUMP_01,2026-05-28 05:00:00,0.1748,51.83,34.94,58.27,3.898,0.1594,0.0164,7.188,4.36,386.2,109.2,13.81,1.79,True,Normal,0,test
PUMP_01,2026-05-28 06:00:00,0.1643,50.41,33.38,59.62,3.884,0.1638,0.0127,7.222,4.12,382.3,117.4,14.03,1.75,True,Normal,0,test
PUMP_01,2026-05-28 07:00:00,0.1482,50.83,33.34,57.87,3.877,0.1637,0.0128,7.138,4.72,374.1,116.6,12.77,1.71,True,Normal,0,test
PUMP_01,2026-05-28 08:00:00,0.1463,47.92,33.79,55.77,3.868,0.1619,0.0146,7.231,3.4,377.4,124.2,13.47,1.67,True,Normal,0,test
PUMP_01,2026-05-28 09:00:00,0.1867,52.88,34.2,61.16,4.027,0.1671,0.0172,7.175,4.0,389.7,138.7,13.5,1.62,True,Normal,0,test
PUMP_01,2026-05-28 10:00:00,0.1399,48.81,33.89,58.16,3.922,0.16,0.0183,7.146,4.15,372.9,137.0,12.44,1.58,True,Normal,0,test
PUMP_01,2026-05-28 11:00:00,0.1543,47.01,34.3,56.8,3.887,0.1566,0.0169,7.186,3.63,374.3,141.8,12.77,1.54,True,Normal,0,test
PUMP_01,2026-05-28 12:00:00,0.1554,49.47,33.97,59.37,4.03,0.1551,0.0165,7.177,4.12,384.7,143.4,13.41,1.5,True,Normal,0,test
PUMP_01,2026-05-28 13:00:00,0.1427,46.33,33.93,60.44,4.066,0.1542,0.0171,7.184,3.56,377.8,149.5,12.84,1.46,True,Normal,0,test
PUMP_01,2026-05-28 14:00:00,0.13,48.37,35.45,57.76,4.084,0.1515,0.0197,7.247,4.28,374.1,148.8,14.21,1.42,True,Normal,0,test
PUMP_01,2026-05-28 15:00:00,0.1312,53.84,33.68,57.88,4.07,0.1423,0.0109,7.161,4.42,387.6,146.1,13.49,1.38,True,Normal,0,test
PUMP_01,2026-05-28 16:00:00,0.1331,49.43,34.98,58.29,3.927,0.1411,0.0115,7.287,4.11,382.3,137.8,15.06,1.33,True,Normal,0,test
PUMP_01,2026-05-28 17:00:00,0.1297,47.86,34.87,56.67,4.022,0.137,0.0102,7.134,3.26,378.1,129.0,11.84,1.29,True,Normal,0,test
PUMP_01,2026-05-28 18:00:00,0.1599,50.04,34.3,57.17,4.04,0.1378,0.0119,7.281,3.61,374.3,134.2,14.28,1.25,True,Normal,0,test
PUMP_01,2026-05-28 19:00:00,0.1402,48.65,32.84,60.14,3.962,0.1374,0.0117,7.102,5.88,390.2,123.4,13.67,1.21,True,Normal,0,test
PUMP_01,2026-05-28 20:00:00,0.1335,51.3,34.02,57.84,4.013,0.1379,0.0113,7.096,7.66,379.9,111.7,14.39,1.17,True,Normal,0,test
PUMP_01,2026-05-28 21:00:00,0.1445,48.67,33.69,56.99,3.9,0.1402,0.0111,7.052,7.26,387.0,113.2,13.7,1.12,True,Normal,0,test
PUMP_01,2026-05-28 22:00:00,0.155,50.41,34.01,57.46,3.95,0.1438,0.0119,7.032,9.78,384.5,100.2,15.04,1.08,True,Normal,0,test
PUMP_01,2026-05-28 23:00:00,0.1422,48.28,33.36,59.29,4.03,0.1459,0.0098,7.055,10.52,377.4,104.0,15.64,1.04,True,Normal,0,test
PUMP_01,2026-05-29 00:00:00,0.1635,53.9,34.45,55.63,4.121,0.1465,0.0109,7.09,10.13,377.4,101.8,15.93,1.0,True,Normal,0,test
PUMP_01,2026-05-29 01:00:00,0.1335,50.76,34.59,58.31,4.092,0.1454,0.012,7.122,9.21,399.0,91.3,16.69,0.96,True,Normal,0,test
PUMP_01,2026-05-29 02:00:00,0.1726,49.78,34.7,60.95,4.053,0.1519,0.0146,7.099,6.54,413.4,98.2,15.06,0.92,True,Normal,0,test
PUMP_01,2026-05-29 03:00:00,0.1569,49.56,33.77,60.44,4.006,0.154,0.0142,7.149,5.85,401.6,101.5,14.87,0.88,True,Normal,0,test
PUMP_01,2026-05-29 04:00:00,0.1579,49.17,33.36,58.69,3.994,0.1544,0.0143,7.127,5.32,420.5,112.8,14.95,0.83,True,Normal,0,test
PUMP_01,2026-05-29 05:00:00,0.1493,48.86,34.21,59.58,3.884,0.1556,0.0133,7.15,4.71,425.6,104.5,15.1,0.79,True,Normal,0,test
PUMP_01,2026-05-29 06:00:00,0.1416,48.82,35.05,59.57,3.933,0.152,0.0137,7.143,4.65,421.0,119.3,14.75,0.75,True,Normal,0,test
PUMP_01,2026-05-29 07:00:00,0.1347,52.52,34.04,57.85,3.936,0.1522,0.0134,7.178,4.14,415.7,120.1,14.74,0.71,True,Normal,0,test
PUMP_01,2026-05-29 08:00:00,0.1472,49.17,34.27,59.11,4.046,0.1479,0.0089,7.212,4.18,393.4,121.5,14.39,0.67,True,Normal,0,test
PUMP_01,2026-05-29 09:00:00,0.1659,46.81,33.86,60.15,4.076,0.1494,0.0112,7.104,4.32,392.8,132.0,12.73,0.62,True,Normal,0,test
PUMP_01,2026-05-29 10:00:00,0.1406,48.25,33.7,56.48,4.059,0.1465,0.0108,7.198,3.5,384.4,137.7,13.29,0.58,True,Normal,0,test
PUMP_01,2026-05-29 11:00:00,0.1294,51.39,34.39,58.69,4.095,0.1432,0.0127,7.276,4.26,377.5,137.4,14.79,0.54,True,Normal,0,test
PUMP_01,2026-05-29 12:00:00,0.1364,49.62,33.94,58.43,4.006,0.1424,0.013,7.256,3.71,379.6,145.4,14.18,0.5,True,Normal,0,test
PUMP_01,2026-05-29 13:00:00,0.1416,49.8,34.24,58.12,3.921,0.1435,0.0125,7.171,4.13,374.9,148.8,12.91,0.46,True,Normal,0,test
PUMP_01,2026-05-29 14:00:00,0.1398,51.75,34.3,58.02,3.996,0.1423,0.0124,7.13,3.91,387.9,145.1,12.65,0.42,True,Normal,0,test
PUMP_01,2026-05-29 15:00:00,0.141,48.83,34.21,58.28,3.942,0.1381,0.0047,7.223,4.2,382.5,139.5,14.11,0.38,True,Normal,0,test
PUMP_01,2026-05-29 16:00:00,0.1568,50.95,34.33,58.38,4.053,0.1408,0.009,7.084,4.05,389.0,137.1,12.05,0.33,True,Normal,0,test
PUMP_01,2026-05-29 17:00:00,0.1591,49.0,33.49,59.34,3.971,0.1458,0.0096,7.256,2.77,379.2,132.5,13.49,0.29,True,Normal,0,test
PUMP_01,2026-05-29 18:00:00,0.1701,50.86,33.45,58.57,3.992,0.1514,0.0125,7.189,4.07,377.3,127.3,13.26,0.25,True,Normal,0,test
PUMP_01,2026-05-29 19:00:00,0.116,49.41,33.97,57.79,4.055,0.1471,0.0191,7.292,4.26,388.8,124.4,15.51,0.21,True,Normal,0,test
PUMP_01,2026-05-29 20:00:00,0.1285,49.64,33.99,56.99,3.941,0.1452,0.0205,7.114,4.18,377.1,114.6,12.12,0.17,True,Normal,0,test
PUMP_01,2026-05-29 21:00:00,0.1534,51.23,33.69,57.43,4.077,0.1473,0.0206,7.246,3.96,379.1,101.9,14.17,0.12,True,Normal,0,test
PUMP_01,2026-05-29 22:00:00,0.1382,51.12,34.14,58.31,3.892,0.1442,0.0203,7.195,4.66,383.6,100.1,14.03,0.08,True,Normal,0,test
PUMP_01,2026-05-29 23:00:00,0.1603,49.75,34.54,57.15,4.025,0.1444,0.0205,7.183,4.12,373.8,99.0,13.06,0.04,True,Normal,0,test
PUMP_02,2026-03-01 00:00:00,0.1517,49.12,33.46,57.68,4.052,0.1517,0.0,7.212,4.36,373.2,98.0,13.67,70.0,False,Normal,0,train
PUMP_02,2026-03-01 01:00:00,0.1244,52.34,33.27,57.99,4.035,0.138,0.0193,7.136,4.08,375.2,100.0,12.33,69.96,False,Normal,0,train
PUMP_02,2026-03-01 02:00:00,0.1569,52.25,34.52,57.2,3.906,0.1443,0.0175,7.217,4.06,374.8,91.6,13.6,69.92,False,Normal,0,train
PUMP_02,2026-03-01 03:00:00,0.168,48.99,34.23,58.78,3.764,0.1502,0.0185,7.179,4.41,381.0,101.2,13.49,69.88,False,Normal,0,train
PUMP_02,2026-03-01 04:00:00,0.1718,47.73,34.9,56.42,4.01,0.1546,0.0187,7.285,4.34,385.1,99.4,15.31,69.83,False,Normal,0,train
PUMP_02,2026-03-01 05:00:00,0.1575,47.29,33.76,58.39,4.05,0.155,0.0168,7.257,3.44,382.6,110.0,14.13,69.79,False,Normal,0,train
PUMP_02,2026-03-01 06:00:00,0.1827,50.91,33.42,57.19,3.984,0.1602,0.02,7.181,3.57,387.4,113.4,13.19,69.75,False,Normal,0,train
PUMP_02,2026-03-01 07:00:00,0.1646,50.2,34.38,57.49,4.053,0.1669,0.0097,7.288,3.91,375.9,127.6,14.68,69.71,False,Normal,0,train
PUMP_02,2026-03-01 08:00:00,0.1713,48.83,33.5,57.52,3.92,0.1693,0.0084,7.217,4.14,383.3,128.3,14.01,69.67,False,Normal,0,train
PUMP_02,2026-03-01 09:00:00,0.146,50.41,33.81,57.8,3.972,0.1656,0.0128,7.098,5.18,378.5,131.2,12.64,69.62,False,Normal,0,train
PUMP_02,2026-03-01 10:00:00,0.1778,48.15,34.32,58.6,3.926,0.1666,0.0135,7.136,6.11,381.1,138.2,14.01,69.58,False,Normal,0,train
PUMP_02,2026-03-01 11:00:00,0.1525,51.19,33.92,57.96,4.056,0.1658,0.0144,7.192,7.81,385.5,141.2,16.28,69.54,False,Normal,0,train
PUMP_02,2026-03-01 12:00:00,0.1737,49.43,33.71,59.12,3.927,0.1643,0.0126,7.037,7.99,371.5,139.5,13.33,69.5,False,Normal,0,train
PUMP_02,2026-03-01 13:00:00,0.1678,48.38,33.16,59.25,4.165,0.1648,0.0127,7.047,9.01,390.0,152.7,14.98,69.46,False,Normal,0,train
PUMP_02,2026-03-01 14:00:00,0.1489,49.45,34.56,58.37,3.96,0.1611,0.0137,6.983,9.1,379.3,150.5,14.12,69.42,False,Normal,0,train
PUMP_02,2026-03-01 15:00:00,0.149,49.4,33.78,58.82,4.064,0.1616,0.013,7.009,8.26,376.5,140.9,13.28,69.38,False,Normal,0,train
PUMP_02,2026-03-01 16:00:00,0.1386,50.55,34.37,60.43,3.961,0.1551,0.0131,7.069,7.6,391.4,140.5,14.4,69.33,False,Normal,0,train
PUMP_02,2026-03-01 17:00:00,0.1281,51.75,34.29,56.3,4.107,0.151,0.0172,7.079,4.99,402.9,140.7,13.2,69.29,False,Normal,0,train
PUMP_02,2026-03-01 18:00:00,0.1489,51.67,34.65,59.29,4.104,0.1469,0.0132,7.142,4.75,407.1,131.4,14.22,69.25,False,Normal,0,train
PUMP_02,2026-03-01 19:00:00,0.1485,50.24,33.86,59.85,3.974,0.1437,0.0087,7.287,4.46,407.1,118.8,16.34,69.21,False,Normal,0,train
PUMP_02,2026-03-01 20:00:00,0.1171,49.72,33.79,58.52,4.022,0.1384,0.0133,7.198,3.88,417.8,113.2,14.96,69.17,False,Normal,0,train
PUMP_02,2026-03-01 21:00:00,0.1417,49.15,33.34,60.28,4.102,0.1372,0.0124,7.239,4.43,409.1,100.6,15.64,69.12,False,Normal,0,train
PUMP_02,2026-03-01 22:00:00,0.158,47.35,33.67,60.13,4.024,0.1404,0.0151,7.255,4.88,405.7,105.4,16.06,69.08,False,Normal,0,train
PUMP_02,2026-03-01 23:00:00,0.1694,49.97,34.2,57.6,3.926,0.1473,0.0176,7.145,4.03,389.6,103.3,13.04,69.04,False,Normal,0,train
PUMP_02,2026-03-02 00:00:00,0.1609,48.72,33.51,57.69,4.006,0.1493,0.0185,7.158,4.47,398.1,100.9,13.92,69.0,False,Normal,0,train
PUMP_02,2026-03-02 01:00:00,0.1298,51.83,34.19,58.64,3.94,0.1462,0.0201,7.238,4.97,382.6,97.8,14.9,68.96,False,Normal,0,train
PUMP_02,2026-03-02 02:00:00,0.1392,49.7,34.88,57.25,4.012,0.1498,0.0152,7.168,4.16,381.0,97.3,13.15,68.92,False,Normal,0,train
PUMP_02,2026-03-02 03:00:00,0.1519,51.12,33.73,61.25,3.937,0.1515,0.0147,7.235,3.98,383.1,94.4,14.18,68.88,False,Normal,0,train
PUMP_02,2026-03-02 04:00:00,0.1796,49.28,33.21,58.95,4.03,0.1551,0.0187,7.284,4.36,370.9,103.6,14.72,68.83,False,Normal,0,train
PUMP_02,2026-03-02 05:00:00,0.1506,48.99,33.75,58.06,3.857,0.152,0.0173,7.127,4.47,377.5,105.0,12.56,68.79,False,Normal,0,train
PUMP_02,2026-03-02 06:00:00,0.1759,50.91,33.15,56.31,3.91,0.1545,0.0198,7.182,3.98,388.9,115.6,13.58,68.75,False,Normal,0,train
PUMP_02,2026-03-02 07:00:00,0.1503,50.42,34.8,58.3,3.937,0.1579,0.0161,7.19,3.81,378.4,116.9,13.14,68.71,False,Normal,0,train
PUMP_02,2026-03-02 08:00:00,0.1666,50.48,34.05,56.58,3.987,0.1625,0.0134,7.174,4.69,379.7,128.5,13.55,68.67,False,Normal,0,train
PUMP_02,2026-03-02 09:00:00,0.143,49.86,33.56,58.91,3.879,0.161,0.0151,7.17,3.89,377.7,137.8,12.84,68.62,False,Normal,0,train
PUMP_02,2026-03-02 10:00:00,0.1521,51.18,33.66,55.0,3.929,0.1564,0.0123,7.175,4.48,387.3,139.2,13.75,68.58,False,Normal,0,train
PUMP_02,2026-03-02 11:00:00,0.1356,50.97,33.29,59.66,4.062,0.1539,0.0149,7.199,4.11,378.8,143.0,13.51,68.54,False,Normal,0,train
PUMP_02,2026-03-02 12:00:00,0.1716,46.73,34.61,57.49,4.072,0.1532,0.0137,7.208,4.73,373.7,147.8,13.88,68.5,False,Normal,0,train
PUMP_02,2026-03-02 13:00:00,0.137,49.61,35.1,55.97,3.797,0.151,0.0153,7.248,3.66,392.9,152.1,14.56,68.46,False,Normal,0,train
PUMP_02,2026-03-02 14:00:00,0.1218,51.52,33.1,57.98,3.953,0.1435,0.017,7.199,3.66,373.1,143.7,12.96,68.42,False,Normal,0,train
PUMP_02,2026-03-02 15:00:00,0.1185,48.47,34.63,58.02,4.102,0.1394,0.0198,7.256,4.34,379.5,143.7,14.61,68.38,False,Normal,0,train
PUMP_02,2026-03-02 16:00:00,0.1401,47.46,33.85,57.92,4.031,0.1374,0.0189,7.17,3.55,375.8,143.7,12.53,68.33,False,Normal,0,train
PUMP_02,2026-03-02 17:00:00,0.1335,49.79,34.76,59.66,4.033,0.1371,0.0189,7.14,4.05,376.5,135.2,12.43,68.29,False,Normal,0,train
PUMP_02,2026-03-02 18:00:00,0.1497,50.78,32.9,58.46,4.045,0.1334,0.0117,7.185,4.62,374.7,118.5,13.47,68.25,False,Normal,0,train
PUMP_02,2026-03-02 19:00:00,0.1368,49.31,34.14,58.96,3.923,0.1334,0.0117,7.223,3.29,377.3,117.1,13.26,68.21,False,Normal,0,train
PUMP_02,2026-03-02 20:00:00,0.1588,51.94,33.76,57.7,4.017,0.1396,0.0139,7.243,4.16,384.9,116.5,14.51,68.17,False,Normal,0,train
PUMP_02,2026-03-02 21:00:00,0.1371,52.77,34.4,58.51,4.038,0.1427,0.0097,7.273,4.48,370.5,105.9,14.61,68.12,False,Normal,0,train
PUMP_02,2026-03-02 22:00:00,0.1604,47.11,34.04,56.43,4.009,0.146,0.0119,7.215,3.99,386.3,108.1,13.99,68.08,False,Normal,0,train
PUMP_02,2026-03-02 23:00:00,0.1331,49.42,34.01,58.31,3.969,0.146,0.012,7.238,3.63,385.4,105.8,14.07,68.04,False,Normal,0,train
PUMP_02,2026-03-03 00:00:00,0.1275,46.58,33.94,57.09,3.996,0.1423,0.0139,7.268,3.89,382.5,93.5,14.63,68.0,False,Normal,0,train
PUMP_02,2026-03-03 01:00:00,0.1402,50.99,34.94,59.58,3.909,0.1428,0.0137,7.161,3.66,380.6,90.9,12.67,67.96,False,Normal,0,train
PUMP_02,2026-03-03 02:00:00,0.1381,48.98,33.9,58.09,4.049,0.1394,0.0112,7.189,4.03,381.4,94.4,13.41,67.92,False,Normal,0,train
PUMP_02,2026-03-03 03:00:00,0.1385,49.29,34.52,58.8,3.885,0.1396,0.0112,7.339,3.89,387.1,96.7,15.94,67.88,False,Normal,0,train
PUMP_02,2026-03-03 04:00:00,0.1649,51.72,34.38,58.31,3.935,0.1404,0.0129,7.243,3.79,371.3,108.5,13.68,67.83,False,Normal,0,train
PUMP_02,2026-03-03 05:00:00,0.1557,48.01,34.53,60.17,4.055,0.1442,0.0136,7.139,7.23,383.6,103.4,14.93,67.79,False,Normal,0,train
PUMP_02,2026-03-03 06:00:00,0.1621,47.63,33.39,56.13,4.023,0.1499,0.0124,7.105,9.51,376.3,116.5,15.69,67.75,False,Normal,0,train
PUMP_02,2026-03-03 07:00:00,0.1676,46.58,34.42,57.86,3.961,0.1545,0.0131,6.901,12.28,384.1,125.6,17.86,67.71,False,Normal,0,train
PUMP_02,2026-03-03 08:00:00,0.1334,51.91,34.2,56.85,3.863,0.1537,0.0144,6.878,14.67,376.9,129.7,19.59,67.67,False,Normal,0,train
PUMP_02,2026-03-03 09:00:00,0.1656,51.56,33.29,55.54,3.996,0.1582,0.0128,6.86,14.77,383.5,134.2,20.23,67.62,False,Normal,0,train
PUMP_02,2026-03-03 10:00:00,0.1369,49.56,33.87,56.77,3.95,0.1536,0.0149,6.931,13.9,372.3,137.0,18.01,67.58,False,Normal,0,train
PUMP_02,2026-03-03 11:00:00,0.1439,48.09,35.38,59.41,4.038,0.1516,0.0153,6.979,11.21,393.3,149.0,16.23,67.54,False,Normal,0,train
PUMP_02,2026-03-03 12:00:00,0.1216,51.25,33.76,57.96,3.959,0.1448,0.0184,7.055,9.08,414.3,143.2,16.16,67.5,False,Normal,0,train
PUMP_02,2026-03-03 13:00:00,0.1572,54.13,33.78,57.74,3.86,0.1431,0.0161,7.128,5.4,445.4,148.8,16.04,67.46,False,Normal,0,train
PUMP_02,2026-03-03 14:00:00,0.1197,49.65,34.27,58.93,3.889,0.1408,0.0186,7.119,4.14,455.1,143.5,15.43,67.42,False,Normal,0,train
PUMP_02,2026-03-03 15:00:00,0.1249,48.2,33.68,58.14,3.966,0.134,0.0147,7.244,3.58,455.0,134.3,17.04,67.38,False,Normal,0,train
PUMP_02,2026-03-03 16:00:00,0.1244,51.86,34.08,58.74,4.009,0.132,0.0151,7.112,4.19,456.7,136.6,15.42,67.33,False,Normal,0,train
